"ABUNDANCE","BIOMASS","GENUS_SPECIES","SAMPLE_DESC","PLOT","LATITUDE","LONGITUDE","DAY","MONTH","YEAR"
"1","76.4","Acer saccharum","46.92_-88.026_7088/0/24_1989","7088/0/24","46.920000","-88.026000","1","1","1989"
"1","77.1","Acer saccharum","46.92_-88.026_7088/0/24_1994","7088/0/24","46.920000","-88.026000","1","1","1994"
"1","77.6","Acer saccharum","46.92_-88.026_7088/0/24_1999","7088/0/24","46.920000","-88.026000","1","1","1999"
"1","78.6","Acer saccharum","46.92_-88.026_7088/0/24_2004","7088/0/24","46.920000","-88.026000","1","1","2004"
"1","81.2","Acer saccharum","46.92_-88.026_7088/0/24_2009","7088/0/24","46.920000","-88.026000","1","1","2009"
"1","29.7","Acer saccharum","46.92_-88.026_7088/0/25_1962","7088/0/25","46.920000","-88.026000","1","1","1962"
"1","30.4","Acer saccharum","46.92_-88.026_7088/0/25_1967","7088/0/25","46.920000","-88.026000","1","1","1967"
"1","33","Acer saccharum","46.92_-88.026_7088/0/25_1994","7088/0/25","46.920000","-88.026000","1","1","1994"
"1","33","Acer saccharum","46.92_-88.026_7088/1/25_1999","7088/1/25","46.920000","-88.026000","1","1","1999"
"1","33.3","Acer saccharum","46.92_-88.026_7088/0/25_1989","7088/0/25","46.920000","-88.026000","1","1","1989"
"1","60.9","Acer saccharum","46.92_-88.026_7088/0/26_1962","7088/0/26","46.920000","-88.026000","1","1","1962"
"1","62.7","Acer saccharum","46.92_-88.026_7088/0/26_1967","7088/0/26","46.920000","-88.026000","1","1","1967"
"1","70.2","Acer saccharum","46.92_-88.026_7088/0/26_1989","7088/0/26","46.920000","-88.026000","1","1","1989"
"1","70.2","Acer saccharum","46.92_-88.026_7088/1/26_1994","7088/1/26","46.920000","-88.026000","1","1","1994"
"1","38.1","Acer saccharum","46.92_-88.026_7088/0/27_1962","7088/0/27","46.920000","-88.026000","1","1","1962"
"1","38.1","Acer saccharum","46.92_-88.026_7088/0/27_1967","7088/0/27","46.920000","-88.026000","1","1","1967"
"1","39.8","Acer saccharum","46.92_-88.026_7088/0/27_1989","7088/0/27","46.920000","-88.026000","1","1","1989"
"1","40.5","Acer saccharum","46.92_-88.026_7088/0/27_1994","7088/0/27","46.920000","-88.026000","1","1","1994"
"1","40.8","Acer saccharum","46.92_-88.026_7088/0/27_1999","7088/0/27","46.920000","-88.026000","1","1","1999"
"1","41.8","Acer saccharum","46.92_-88.026_7088/0/27_2004","7088/0/27","46.920000","-88.026000","1","1","2004"
"1","42.5","Acer saccharum","46.92_-88.026_7088/0/27_2009","7088/0/27","46.920000","-88.026000","1","1","2009"
"1","47.2","Acer saccharum","46.92_-88.026_7088/0/28_1962","7088/0/28","46.920000","-88.026000","1","1","1962"
"1","48.2","Acer saccharum","46.92_-88.026_7088/0/28_1967","7088/0/28","46.920000","-88.026000","1","1","1967"
"1","53.6","Acer saccharum","46.92_-88.026_7088/0/28_1989","7088/0/28","46.920000","-88.026000","1","1","1989"
"1","53.6","Acer saccharum","46.92_-88.026_7088/0/28_1999","7088/0/28","46.920000","-88.026000","1","1","1999"
"1","53.6","Acer saccharum","46.92_-88.026_7088/0/28_2004","7088/0/28","46.920000","-88.026000","1","1","2004"
"1","53.6","Acer saccharum","46.92_-88.026_7088/1/28_2009","7088/1/28","46.920000","-88.026000","1","1","2009"
"1","53.7","Acer saccharum","46.92_-88.026_7088/0/28_1994","7088/0/28","46.920000","-88.026000","1","1","1994"
"1","35.5","Acer saccharum","46.92_-88.026_7088/0/31_1962","7088/0/31","46.920000","-88.026000","1","1","1962"
"1","37.5","Acer saccharum","46.92_-88.026_7088/0/31_1967","7088/0/31","46.920000","-88.026000","1","1","1967"
"1","44.3","Acer saccharum","46.92_-88.026_7088/0/31_1989","7088/0/31","46.920000","-88.026000","1","1","1989"
"1","45.8","Acer saccharum","46.92_-88.026_7088/0/31_1994","7088/0/31","46.920000","-88.026000","1","1","1994"
"1","47.2","Acer saccharum","46.92_-88.026_7088/0/31_1999","7088/0/31","46.920000","-88.026000","1","1","1999"
"1","49.7","Acer saccharum","46.92_-88.026_7088/0/31_2004","7088/0/31","46.920000","-88.026000","1","1","2004"
"1","51.6","Acer saccharum","46.92_-88.026_7088/0/31_2009","7088/0/31","46.920000","-88.026000","1","1","2009"
"1","23.6","Acer saccharum","46.92_-88.026_7088/0/33_1962","7088/0/33","46.920000","-88.026000","1","1","1962"
"1","23.8","Acer saccharum","46.92_-88.026_7088/0/33_1967","7088/0/33","46.920000","-88.026000","1","1","1967"
"1","23.8","Acer saccharum","46.92_-88.026_7088/1/33_1989","7088/1/33","46.920000","-88.026000","1","1","1989"
"1","13.6","Acer saccharum","46.92_-88.026_7088/0/34_1989","7088/0/34","46.920000","-88.026000","1","1","1989"
"1","14.2","Acer saccharum","46.92_-88.026_7088/0/34_1994","7088/0/34","46.920000","-88.026000","1","1","1994"
"1","15.9","Acer saccharum","46.92_-88.026_7088/0/34_1999","7088/0/34","46.920000","-88.026000","1","1","1999"
"1","15.9","Acer saccharum","46.92_-88.026_7088/1/34_2004","7088/1/34","46.920000","-88.026000","1","1","2004"
"1","61.7","Acer saccharum","46.92_-88.026_7089/0/35_1962","7089/0/35","46.920000","-88.026000","1","1","1962"
"1","61.7","Acer saccharum","46.92_-88.026_7089/1/35_1967","7089/1/35","46.920000","-88.026000","1","1","1967"
"1","38.1","Acer saccharum","46.92_-88.026_7089/0/36_1962","7089/0/36","46.920000","-88.026000","1","1","1962"
"1","38.1","Acer saccharum","46.92_-88.026_7089/1/36_1967","7089/1/36","46.920000","-88.026000","1","1","1967"
"1","31.7","Acer saccharum","46.92_-88.026_7089/0/37_1962","7089/0/37","46.920000","-88.026000","1","1","1962"
"1","31.7","Acer saccharum","46.92_-88.026_7089/1/37_1967","7089/1/37","46.920000","-88.026000","1","1","1967"
"1","60.9","Acer saccharum","46.92_-88.026_7089/0/38_1962","7089/0/38","46.920000","-88.026000","1","1","1962"
"1","60.9","Acer saccharum","46.92_-88.026_7089/1/38_1967","7089/1/38","46.920000","-88.026000","1","1","1967"
"1","32.7","Acer saccharum","46.92_-88.026_7089/0/39_1962","7089/0/39","46.920000","-88.026000","1","1","1962"
"1","32.7","Acer saccharum","46.92_-88.026_7089/1/39_1967","7089/1/39","46.920000","-88.026000","1","1","1967"
"1","13.9","Acer saccharum","46.92_-88.026_7089/0/41_1989","7089/0/41","46.920000","-88.026000","1","1","1989"
"1","14.9","Acer saccharum","46.92_-88.026_7089/0/41_1994","7089/0/41","46.920000","-88.026000","1","1","1994"
"1","16.5","Acer saccharum","46.92_-88.026_7089/0/41_1999","7089/0/41","46.920000","-88.026000","1","1","1999"
"1","17.2","Acer saccharum","46.92_-88.026_7089/0/41_2004","7089/0/41","46.920000","-88.026000","1","1","2004"
"1","18.3","Acer saccharum","46.92_-88.026_7089/0/41_2009","7089/0/41","46.920000","-88.026000","1","1","2009"
"1","12.5","Acer saccharum","46.92_-88.026_7089/0/42_1989","7089/0/42","46.920000","-88.026000","1","1","1989"
"1","15.1","Acer saccharum","46.92_-88.026_7089/0/42_1994","7089/0/42","46.920000","-88.026000","1","1","1994"
"1","17.3","Acer saccharum","46.92_-88.026_7089/0/42_1999","7089/0/42","46.920000","-88.026000","1","1","1999"
"1","18.7","Acer saccharum","46.92_-88.026_7089/0/42_2004","7089/0/42","46.920000","-88.026000","1","1","2004"
"1","20.9","Acer saccharum","46.92_-88.026_7089/0/42_2009","7089/0/42","46.920000","-88.026000","1","1","2009"
"1","15","Acer saccharum","46.92_-88.026_7089/0/43_1989","7089/0/43","46.920000","-88.026000","1","1","1989"
"1","16.3","Acer saccharum","46.92_-88.026_7089/0/43_1994","7089/0/43","46.920000","-88.026000","1","1","1994"
"1","17.2","Acer saccharum","46.92_-88.026_7089/0/43_2004","7089/0/43","46.920000","-88.026000","1","1","2004"
"1","17.2","Acer saccharum","46.92_-88.026_7089/0/43_2009","7089/0/43","46.920000","-88.026000","1","1","2009"
"1","17.5","Acer saccharum","46.92_-88.026_7089/0/43_1999","7089/0/43","46.920000","-88.026000","1","1","1999"
"1","9.2","Acer saccharum","46.92_-88.026_7089/0/44_1989","7089/0/44","46.920000","-88.026000","1","1","1989"
"1","10.1","Acer saccharum","46.92_-88.026_7089/0/44_1994","7089/0/44","46.920000","-88.026000","1","1","1994"
"1","10.6","Acer saccharum","46.92_-88.026_7089/0/44_1999","7089/0/44","46.920000","-88.026000","1","1","1999"
"1","10.9","Acer saccharum","46.92_-88.026_7089/0/44_2004","7089/0/44","46.920000","-88.026000","1","1","2004"
"1","11.7","Acer saccharum","46.92_-88.026_7089/0/44_2009","7089/0/44","46.920000","-88.026000","1","1","2009"
"1","32.5","Acer saccharum","46.92_-88.026_7089/0/45_1962","7089/0/45","46.920000","-88.026000","1","1","1962"
"1","33.7","Acer saccharum","46.92_-88.026_7089/0/45_1967","7089/0/45","46.920000","-88.026000","1","1","1967"
"1","45.4","Acer saccharum","46.92_-88.026_7089/0/45_1989","7089/0/45","46.920000","-88.026000","1","1","1989"
"1","47.1","Acer saccharum","46.92_-88.026_7089/0/45_1994","7089/0/45","46.920000","-88.026000","1","1","1994"
"1","49","Acer saccharum","46.92_-88.026_7089/0/45_1999","7089/0/45","46.920000","-88.026000","1","1","1999"
"1","49.7","Acer saccharum","46.92_-88.026_7089/0/45_2004","7089/0/45","46.920000","-88.026000","1","1","2004"
"1","51.4","Acer saccharum","46.92_-88.026_7089/0/45_2009","7089/0/45","46.920000","-88.026000","1","1","2009"
"1","16","Acer saccharum","46.92_-88.026_7089/0/46_1989","7089/0/46","46.920000","-88.026000","1","1","1989"
"1","18.5","Acer saccharum","46.92_-88.026_7089/0/46_1994","7089/0/46","46.920000","-88.026000","1","1","1994"
"1","19.6","Acer saccharum","46.92_-88.026_7089/0/46_1999","7089/0/46","46.920000","-88.026000","1","1","1999"
"1","21","Acer saccharum","46.92_-88.026_7089/0/46_2004","7089/0/46","46.920000","-88.026000","1","1","2004"
"1","23.5","Acer saccharum","46.92_-88.026_7089/0/46_2009","7089/0/46","46.920000","-88.026000","1","1","2009"
"1","14.9","Acer saccharum","46.92_-88.026_7089/0/47_1989","7089/0/47","46.920000","-88.026000","1","1","1989"
"1","15.6","Acer saccharum","46.92_-88.026_7089/0/47_1994","7089/0/47","46.920000","-88.026000","1","1","1994"
"1","16.4","Acer saccharum","46.92_-88.026_7089/0/47_1999","7089/0/47","46.920000","-88.026000","1","1","1999"
"1","16.5","Acer saccharum","46.92_-88.026_7089/0/47_2004","7089/0/47","46.920000","-88.026000","1","1","2004"
"1","16.6","Acer saccharum","46.92_-88.026_7089/0/47_2009","7089/0/47","46.920000","-88.026000","1","1","2009"
"1","101.8","Acer saccharum","46.92_-88.026_7089/0/48_1962","7089/0/48","46.920000","-88.026000","1","1","1962"
"1","102.6","Acer saccharum","46.92_-88.026_7089/0/48_1967","7089/0/48","46.920000","-88.026000","1","1","1967"
"1","102.6","Acer saccharum","46.92_-88.026_7089/1/48_1989","7089/1/48","46.920000","-88.026000","1","1","1989"
"1","21.3","Acer saccharum","46.92_-88.026_7089/0/49_1962","7089/0/49","46.920000","-88.026000","1","1","1962"
"1","23.6","Acer saccharum","46.92_-88.026_7089/0/49_1967","7089/0/49","46.920000","-88.026000","1","1","1967"
"1","32.6","Acer saccharum","46.92_-88.026_7089/0/49_1989","7089/0/49","46.920000","-88.026000","1","1","1989"
"1","34.8","Acer saccharum","46.92_-88.026_7089/0/49_1994","7089/0/49","46.920000","-88.026000","1","1","1994"
"1","36","Acer saccharum","46.92_-88.026_7089/0/49_1999","7089/0/49","46.920000","-88.026000","1","1","1999"
"1","37.1","Acer saccharum","46.92_-88.026_7089/0/49_2004","7089/0/49","46.920000","-88.026000","1","1","2004"
"1","38.1","Acer saccharum","46.92_-88.026_7089/0/49_2009","7089/0/49","46.920000","-88.026000","1","1","2009"
"1","18.7","Acer saccharum","46.92_-88.026_7089/0/50_1962","7089/0/50","46.920000","-88.026000","1","1","1962"
"1","20.5","Acer saccharum","46.92_-88.026_7089/0/50_1967","7089/0/50","46.920000","-88.026000","1","1","1967"
"1","29","Acer saccharum","46.92_-88.026_7089/0/50_1989","7089/0/50","46.920000","-88.026000","1","1","1989"
"1","30.9","Acer saccharum","46.92_-88.026_7089/0/50_1994","7089/0/50","46.920000","-88.026000","1","1","1994"
"1","33.7","Acer saccharum","46.92_-88.026_7089/0/50_1999","7089/0/50","46.920000","-88.026000","1","1","1999"
"1","34.6","Acer saccharum","46.92_-88.026_7089/0/50_2004","7089/0/50","46.920000","-88.026000","1","1","2004"
"1","36.8","Acer saccharum","46.92_-88.026_7089/0/50_2009","7089/0/50","46.920000","-88.026000","1","1","2009"
"1","12.7","Acer saccharum","46.92_-88.026_7089/0/51_1962","7089/0/51","46.920000","-88.026000","1","1","1962"
"1","13.4","Acer saccharum","46.92_-88.026_7089/0/51_1967","7089/0/51","46.920000","-88.026000","1","1","1967"
"1","18.3","Acer saccharum","46.92_-88.026_7089/0/51_1989","7089/0/51","46.920000","-88.026000","1","1","1989"
"1","19.1","Acer saccharum","46.92_-88.026_7089/0/51_1994","7089/0/51","46.920000","-88.026000","1","1","1994"
"1","20.4","Acer saccharum","46.92_-88.026_7089/0/51_1999","7089/0/51","46.920000","-88.026000","1","1","1999"
"1","21.7","Acer saccharum","46.92_-88.026_7089/0/51_2004","7089/0/51","46.920000","-88.026000","1","1","2004"
"1","22.9","Acer saccharum","46.92_-88.026_7089/0/51_2009","7089/0/51","46.920000","-88.026000","1","1","2009"
"1","18","Acer saccharum","46.92_-88.026_7089/0/52_1962","7089/0/52","46.920000","-88.026000","1","1","1962"
"1","22.6","Acer saccharum","46.92_-88.026_7089/0/52_1967","7089/0/52","46.920000","-88.026000","1","1","1967"
"1","25.5","Acer saccharum","46.92_-88.026_7089/0/52_1989","7089/0/52","46.920000","-88.026000","1","1","1989"
"1","26.7","Acer saccharum","46.92_-88.026_7089/0/52_1994","7089/0/52","46.920000","-88.026000","1","1","1994"
"1","26.7","Acer saccharum","46.92_-88.026_7089/1/52_1999","7089/1/52","46.920000","-88.026000","1","1","1999"
"1","13.8","Acer saccharum","46.92_-88.026_7089/0/53_1989","7089/0/53","46.920000","-88.026000","1","1","1989"
"1","14","Acer saccharum","46.92_-88.026_7089/0/53_1994","7089/0/53","46.920000","-88.026000","1","1","1994"
"1","14.5","Acer saccharum","46.92_-88.026_7089/0/53_1999","7089/0/53","46.920000","-88.026000","1","1","1999"
"1","14.9","Acer saccharum","46.92_-88.026_7089/0/53_2004","7089/0/53","46.920000","-88.026000","1","1","2004"
"1","15.3","Acer saccharum","46.92_-88.026_7089/0/53_2009","7089/0/53","46.920000","-88.026000","1","1","2009"
"1","25.4","Acer saccharum","46.92_-88.026_7089/0/54_1962","7089/0/54","46.920000","-88.026000","1","1","1962"
"1","27.9","Acer saccharum","46.92_-88.026_7089/0/54_1967","7089/0/54","46.920000","-88.026000","1","1","1967"
"1","42.4","Acer saccharum","46.92_-88.026_7089/0/54_1989","7089/0/54","46.920000","-88.026000","1","1","1989"
"1","44.7","Acer saccharum","46.92_-88.026_7089/0/54_1994","7089/0/54","46.920000","-88.026000","1","1","1994"
"1","44.7","Acer saccharum","46.92_-88.026_7089/1/54_1999","7089/1/54","46.920000","-88.026000","1","1","1999"
"1","22.3","Acer saccharum","46.92_-88.026_7089/0/55_1962","7089/0/55","46.920000","-88.026000","1","1","1962"
"1","24.6","Acer saccharum","46.92_-88.026_7089/0/55_1967","7089/0/55","46.920000","-88.026000","1","1","1967"
"1","39.7","Acer saccharum","46.92_-88.026_7089/0/55_1989","7089/0/55","46.920000","-88.026000","1","1","1989"
"1","42.8","Acer saccharum","46.92_-88.026_7089/0/55_1994","7089/0/55","46.920000","-88.026000","1","1","1994"
"1","45.6","Acer saccharum","46.92_-88.026_7089/0/55_1999","7089/0/55","46.920000","-88.026000","1","1","1999"
"1","48.1","Acer saccharum","46.92_-88.026_7089/0/55_2004","7089/0/55","46.920000","-88.026000","1","1","2004"
"1","51.6","Acer saccharum","46.92_-88.026_7089/0/55_2009","7089/0/55","46.920000","-88.026000","1","1","2009"
"1","14.2","Acer saccharum","46.92_-88.026_7089/0/56_1962","7089/0/56","46.920000","-88.026000","1","1","1962"
"1","15.7","Acer saccharum","46.92_-88.026_7089/0/56_1967","7089/0/56","46.920000","-88.026000","1","1","1967"
"1","20","Acer saccharum","46.92_-88.026_7089/0/56_1989","7089/0/56","46.920000","-88.026000","1","1","1989"
"1","21.5","Acer saccharum","46.92_-88.026_7089/0/56_1994","7089/0/56","46.920000","-88.026000","1","1","1994"
"1","23.1","Acer saccharum","46.92_-88.026_7089/0/56_1999","7089/0/56","46.920000","-88.026000","1","1","1999"
"1","25.4","Acer saccharum","46.92_-88.026_7089/0/56_2004","7089/0/56","46.920000","-88.026000","1","1","2004"
"1","27.5","Acer saccharum","46.92_-88.026_7089/0/56_2009","7089/0/56","46.920000","-88.026000","1","1","2009"
"1","16.7","Acer saccharum","46.92_-88.026_7089/0/57_1962","7089/0/57","46.920000","-88.026000","1","1","1962"
"1","18.2","Acer saccharum","46.92_-88.026_7089/0/57_1967","7089/0/57","46.920000","-88.026000","1","1","1967"
"1","24","Acer saccharum","46.92_-88.026_7089/0/57_1989","7089/0/57","46.920000","-88.026000","1","1","1989"
"1","28.7","Acer saccharum","46.92_-88.026_7089/0/57_1994","7089/0/57","46.920000","-88.026000","1","1","1994"
"1","30.9","Acer saccharum","46.92_-88.026_7089/0/57_1999","7089/0/57","46.920000","-88.026000","1","1","1999"
"1","30.9","Acer saccharum","46.92_-88.026_7089/1/57_2004","7089/1/57","46.920000","-88.026000","1","1","2004"
"1","59.9","Acer saccharum","46.92_-88.026_7089/0/58_1962","7089/0/58","46.920000","-88.026000","1","1","1962"
"1","61.2","Acer saccharum","46.92_-88.026_7089/0/58_1967","7089/0/58","46.920000","-88.026000","1","1","1967"
"1","69","Acer saccharum","46.92_-88.026_7089/1/58_1989","7089/1/58","46.920000","-88.026000","1","1","1989"
"1","13.4","Acer saccharum","46.92_-88.026_7089/0/59_1962","7089/0/59","46.920000","-88.026000","1","1","1962"
"1","14.2","Acer saccharum","46.92_-88.026_7089/0/59_1967","7089/0/59","46.920000","-88.026000","1","1","1967"
"1","22.2","Acer saccharum","46.92_-88.026_7089/0/59_1989","7089/0/59","46.920000","-88.026000","1","1","1989"
"1","23.7","Acer saccharum","46.92_-88.026_7089/0/59_1994","7089/0/59","46.920000","-88.026000","1","1","1994"
"1","25.7","Acer saccharum","46.92_-88.026_7089/0/59_1999","7089/0/59","46.920000","-88.026000","1","1","1999"
"1","25.9","Acer saccharum","46.92_-88.026_7089/0/59_2004","7089/0/59","46.920000","-88.026000","1","1","2004"
"1","26.9","Acer saccharum","46.92_-88.026_7089/0/59_2009","7089/0/59","46.920000","-88.026000","1","1","2009"
"1","20.8","Acer saccharum","46.92_-88.026_7089/0/60_1962","7089/0/60","46.920000","-88.026000","1","1","1962"
"1","21.8","Acer saccharum","46.92_-88.026_7089/0/60_1967","7089/0/60","46.920000","-88.026000","1","1","1967"
"1","30.6","Acer saccharum","46.92_-88.026_7089/0/60_1989","7089/0/60","46.920000","-88.026000","1","1","1989"
"1","33.1","Acer saccharum","46.92_-88.026_7089/0/60_1994","7089/0/60","46.920000","-88.026000","1","1","1994"
"1","35.4","Acer saccharum","46.92_-88.026_7089/0/60_1999","7089/0/60","46.920000","-88.026000","1","1","1999"
"1","37.7","Acer saccharum","46.92_-88.026_7089/0/60_2004","7089/0/60","46.920000","-88.026000","1","1","2004"
"1","40.4","Acer saccharum","46.92_-88.026_7089/0/60_2009","7089/0/60","46.920000","-88.026000","1","1","2009"
"1","62.4","Acer saccharum","46.92_-88.026_7089/0/61_1962","7089/0/61","46.920000","-88.026000","1","1","1962"
"1","64.5","Acer saccharum","46.92_-88.026_7089/0/61_1967","7089/0/61","46.920000","-88.026000","1","1","1967"
"1","77","Acer saccharum","46.92_-88.026_7089/0/61_1989","7089/0/61","46.920000","-88.026000","1","1","1989"
"1","79","Acer saccharum","46.92_-88.026_7089/0/61_1994","7089/0/61","46.920000","-88.026000","1","1","1994"
"1","81.5","Acer saccharum","46.92_-88.026_7089/0/61_1999","7089/0/61","46.920000","-88.026000","1","1","1999"
"1","83.1","Acer saccharum","46.92_-88.026_7089/0/61_2004","7089/0/61","46.920000","-88.026000","1","1","2004"
"1","86","Acer saccharum","46.92_-88.026_7089/0/61_2009","7089/0/61","46.920000","-88.026000","1","1","2009"
"1","1.3","Acer saccharum","46.92_-88.026_7089/0/62_1994","7089/0/62","46.920000","-88.026000","1","1","1994"
"1","1.3","Acer saccharum","46.92_-88.026_7089/1/62_1999","7089/1/62","46.920000","-88.026000","1","1","1999"
"1","13","Acer saccharum","46.92_-88.026_7089/0/63_1989","7089/0/63","46.920000","-88.026000","1","1","1989"
"1","13","Acer saccharum","46.92_-88.026_7089/1/63_1994","7089/1/63","46.920000","-88.026000","1","1","1994"
